"Study_ID";"Plot_ID";"Year";"Crop_species";"Lat";"Long"
"SEBIOPAG_VcG";"T20";2019;"clover";43,289729;0,901571
"SEBIOPAG_VcG";"T01";2020;"wheat";43,289531;0,961428
"SEBIOPAG_VcG";"T02";2020;"ray grass";43,312239;1,056161
"SEBIOPAG_VcG";"T03";2020;"dactyl AND ray grass";43,30514;1,07961
"SEBIOPAG_VcG";"T04";2020;"alfalfa";43,321264;1,016942
"SEBIOPAG_VcG";"T05";2020;"soy beans";43,326383;0,931606
"SEBIOPAG_VcG";"T06";2020;"wheat";43,331194;1,009284
"SEBIOPAG_VcG";"T07";2020;"alfalfa";43,341751;0,929103
"SEBIOPAG_VcG";"T09";2020;"oilseed rape";43,359925;1,016167
"SEBIOPAG_VcG";"T10";2020;"wheat";43,349719;0,992705
"SEBIOPAG_VcG";"T11";2020;"wheat";43,343529;0,906211
"SEBIOPAG_VcG";"T12";2020;"clover";43,371027;1,021577
"SEBIOPAG_VcG";"T13";2020;"alfalfa";43,421595;1,031781
"SEBIOPAG_VcG";"T14";2020;"lens";43,407636;1,008301
"SEBIOPAG_VcG";"T15";2020;"buckwheat";43,415959;1,022758
"SEBIOPAG_VcG";"T16";2020;"Tritical";43,41933;0,988126
"SEBIOPAG_VcG";"T17";2020;"wheat";43,425499;0,980981
"SEBIOPAG_VcG";"T20";2020;"clover";43,289729;0,901571
"SEBIOPAG_VcG";"T01";2021;"wheat";43,289531;0,961428
"SEBIOPAG_VcG";"T02";2021;"ray grass";43,312239;1,056161
"SEBIOPAG_VcG";"T03";2021;"dactyl AND ray grass";43,30514;1,07961
"SEBIOPAG_VcG";"T04";2021;"barley";43,321264;1,016942
"SEBIOPAG_VcG";"T05";2021;"wheat";43,326383;0,931606
"SEBIOPAG_VcG";"T06";2021;"sunflower";43,331194;1,009284
"SEBIOPAG_VcG";"T07";2021;"alfalfa";43,341751;0,929103
"SEBIOPAG_VcG";"T09";2021;"wheat";43,359925;1,016167
"SEBIOPAG_VcG";"T10";2021;"sunflower";43,349719;0,992705
"SEBIOPAG_VcG";"T11";2021;"sunflower";43,343529;0,906211
"SEBIOPAG_VcG";"T12";2021;"wheat";43,371027;1,021577
"SEBIOPAG_VcG";"T13";2021;"faba beans";43,421595;1,031781
"SEBIOPAG_VcG";"T14";2021;"wheat";43,407636;1,008301
"SEBIOPAG_VcG";"T15";2021;"spelt";43,415959;1,022758
"SEBIOPAG_VcG";"T16";2021;"chickpea";43,41933;0,988126
"SEBIOPAG_VcG";"T17";2021;"barley";43,425499;0,980981
"SEBIOPAG_VcG";"T20";2021;"wheat";43,289729;0,901571
